PersonRegistrationAddressRegion,CreditHistoryLast2MonthCreditsCount,CreditHistoryActiveCreditsOverdueCount,CreditHistoryTotalPastDueAmount,CreditHistoryActiveCreditsOneMonthOverdueCount,CreditHistoryActiveCreditsTwoMonthsOverdueCount,CreditHistoryActiveCreditsMoreThreeMonthsOverdueCount,FsspActiveCreditDebtAmount,FsspActiveDebtAmount,loan_approve
61.0,6.0,4.0,50885.0,4.0,0.0,0.0,0.0,0.0,0.0
61.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20814.4,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,23.0,5.0,25371.24,3.0,2.0,0.0,0.0,0.0,0.0
66.0,25.0,1.0,56033.0,1.0,0.0,0.0,0.0,0.0,0.0
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62531.53,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1.0,6.0,317595.0,1.0,0.0,5.0,0.0,93483.63,0.0
74.0,1.0,11.0,40380.0,8.0,2.0,1.0,0.0,37747.61,0.0
65.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,8500.0,0.0
65.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,0.0,2.0,211.0,2.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,4.0,19395.0,0.0,0.0,4.0,0.0,0.0,0.0
86.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,17.0,0.0,26352.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23.0,15.0,17.0,149900.0,17.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3537.13,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,1.0,11514.0,0.0,0.0,1.0,0.0,0.0,0.0
52.0,0.0,3.0,6343.0,2.0,1.0,0.0,0.0,0.0,0.0
52.0,4.0,14.0,218916.0,8.0,3.0,3.0,0.0,0.0,0.0
86.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,3.0,0.0,47470.92,0.0,0.0,0.0,0.0,0.0,1.0
24.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,1.0,28348.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,61.0,0.0,59.0,0.0,2.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,1.0,2.0,3164.35,2.0,0.0,0.0,0.0,0.0,0.0
38.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,11.0,2.0,31199.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,0.0,2.0,42460.0,0.0,0.0,2.0,0.0,0.0,0.0
77.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,49610.59,0.0
23.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,27829.42,0.0
64.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,7.0,5265.0,4.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4762.0,1.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,22.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
21.0,2.0,5.0,28419.0,3.0,1.0,1.0,0.0,0.0,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,2.0,4.0,20848.0,0.0,0.0,4.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9390.87,0.0
56.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
65.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,11.0,20.0,414038.0,9.0,5.0,6.0,0.0,0.0,0.0
11.0,40.0,0.0,21136.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,3.0,98973.0,0.0,1.0,2.0,38162.5,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,16.0,11.0,3940.0,9.0,1.0,1.0,0.0,0.0,0.0
61.0,11.0,6.0,23947.0,6.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5.0,1.0,33631.69,1.0,0.0,0.0,0.0,0.0,1.0
72.0,2.0,2.0,44357.0,1.0,1.0,0.0,0.0,0.0,0.0
50.0,21.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,10.0,0.0,28843.7,0.0,0.0,0.0,107090.14,63826.65,0.0
77.0,0.0,0.0,8307.61,0.0,0.0,0.0,0.0,9257.83,0.0
66.0,0.0,31.0,573771.0,6.0,4.0,21.0,0.0,0.0,0.0
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9812.16,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5764.35,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3713.31,0.0
66.0,17.0,4.0,7825.0,4.0,0.0,0.0,37819.29,46681.91,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,4.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
50.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1000.0,0.0
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,62.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
54.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,1.0,6605.0,0.0,1.0,0.0,0.0,1000.0,0.0
56.0,29.0,65.0,117469.0,59.0,2.0,4.0,0.0,0.0,0.0
66.0,0.0,6.0,31718.0,0.0,0.0,6.0,8300.0,500.0,0.0
26.0,4.0,6.0,74512.0,2.0,2.0,2.0,0.0,0.0,0.0
74.0,1.0,0.0,12599.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,2.0,6182.0,0.0,0.0,2.0,0.0,0.0,0.0
78.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
74.0,24.0,9.0,134779.0,7.0,1.0,1.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,8.0,0.0,6.0,1.0,1.0,0.0,1000.0,0.0
39.0,0.0,0.0,9299.0,0.0,0.0,0.0,0.0,1450.39,0.0
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5087.16,0.0
43.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,500.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,75.0,0.0,13663.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,9.0,1.0,43382.0,1.0,0.0,0.0,0.0,0.0,0.0
45.0,14.0,6.0,110200.92,5.0,0.0,1.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,1.0,27493.46,0.0,0.0,1.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
1.0,22.0,5.0,12010.0,1.0,1.0,3.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
22.0,0.0,8.0,505305.0,5.0,2.0,1.0,0.0,0.0,0.0
39.0,27.0,1.0,3002.0,1.0,0.0,0.0,0.0,0.0,0.0
16.0,25.0,0.0,16935.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,14.0,0.0,12921.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,39.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,6.0,7700.0,3.0,2.0,1.0,0.0,0.0,0.0
40.0,25.0,8.0,60286.0,8.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,7.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0
77.0,14.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,19.0,15.0,182995.0,11.0,1.0,3.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,32.0,1.0,19600.0,1.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,2.0,72381.0,0.0,0.0,2.0,0.0,0.0,0.0
68.0,0.0,15.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,4.0,4.0,9454.0,3.0,0.0,1.0,0.0,0.0,0.0
71.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,4.0,2.0,32340.0,2.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,19.0,3.0,124061.0,3.0,0.0,0.0,0.0,0.0,0.0
51.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,21.0,7.0,33643.0,5.0,2.0,0.0,0.0,0.0,0.0
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
50.0,3.0,0.0,16935.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,7.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,6.0,9.0,27879.0,9.0,0.0,0.0,0.0,0.0,0.0
66.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61255.96,0.0
25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,48512.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,6.0,6.0,187656.0,1.0,0.0,5.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,1.0,111676.0,1.0,0.0,0.0,0.0,0.0,0.0
57.0,0.0,0.0,16459.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,1.0,16.0,9000.0,15.0,0.0,1.0,0.0,0.0,0.0
42.0,2.0,1.0,142276.0,0.0,0.0,1.0,0.0,0.0,0.0
65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,8.0,20.0,154562.0,16.0,2.0,2.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,13237.66,0.0,0.0,0.0,0.0,0.0,0.0
66.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7031.93,0.0
78.0,0.0,0.0,13778.0,0.0,0.0,0.0,0.0,483.22,0.0
25.0,0.0,3.0,35028.0,1.0,0.0,2.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,1.0,63373.0,0.0,0.0,1.0,0.0,0.0,0.0
42.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,59.0,9355.0,57.0,2.0,0.0,0.0,0.0,0.0
38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3145.09,0.0
23.0,0.0,21.0,111933.0,17.0,1.0,3.0,0.0,0.0,0.0
54.0,3.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,157356.32,0.0
77.0,78.0,0.0,13110.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,48.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,0.0,19.0,61865.0,14.0,3.0,2.0,0.0,0.0,0.0
52.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6300.0,0.0
86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0
62.0,9.0,10.0,94408.0,9.0,1.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,8.0,1.0,56550.0,1.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,15.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,1.0,139371.0,0.0,0.0,1.0,0.0,95415.83,0.0
34.0,20.0,55.0,0.0,47.0,5.0,3.0,0.0,0.0,0.0
34.0,2.0,20.0,170782.0,19.0,1.0,0.0,0.0,0.0,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,15.0,6.0,53894.0,1.0,3.0,2.0,0.0,0.0,0.0
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,8.0,103620.0,2.0,3.0,3.0,0.0,0.0,0.0
36.0,28.0,0.0,24307.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,45.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4354.61,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
50.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,58045.43,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,1.0,142141.0,0.0,0.0,1.0,0.0,0.0,0.0
66.0,7.0,1.0,62428.0,0.0,1.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,1.0
67.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,12.0,75928.0,3.0,3.0,6.0,0.0,0.0,0.0
66.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
74.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,53940.96,0.0
3.0,0.0,6.0,140609.0,1.0,0.0,5.0,31682.64,0.0,0.0
11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,10.0,14972.0,10.0,0.0,0.0,0.0,0.0,0.0
71.0,0.0,6.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0
24.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.61,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,3.0,8.0,32748.0,5.0,0.0,3.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,2963.0,0.0,0.0,0.0,0.0,27139.3,0.0
77.0,0.0,5.0,42046.94,3.0,1.0,1.0,0.0,0.0,0.0
54.0,0.0,3.0,13442.0,0.0,0.0,3.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,11.0,0.0,59512.72,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,3.0,58075.0,0.0,0.0,3.0,51262.88,0.0,0.0
23.0,0.0,0.0,1171.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,1.0,938.0,1.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,1929.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,10.0,195106.0,2.0,2.0,6.0,0.0,0.0,0.0
63.0,2.0,3.0,55188.0,1.0,0.0,2.0,35874.42,62809.58,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0
12.0,31.0,24.0,41422.0,23.0,1.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,4.0,79652.0,0.0,0.0,4.0,0.0,0.0,0.0
77.0,28.0,1.0,55616.0,1.0,0.0,0.0,0.0,0.0,0.0
61.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,7.0,165253.0,5.0,1.0,1.0,0.0,4986.76,0.0
33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,14.0,1.0,39300.0,1.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,12.0,96027.0,8.0,0.0,4.0,0.0,4990.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41877.31,0.0
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,24.0,0.0,14415.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,2.0,9956.0,1.0,1.0,0.0,0.0,0.0,0.0
27.0,0.0,3.0,56180.0,0.0,0.0,3.0,0.0,138538.78,0.0
43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,6.0,5.0,31932.0,2.0,0.0,3.0,0.0,0.0,0.0
